"","V1","V2"
"SS2_18_109:K20_unique.bam",-1.91489624977112,-0.271009922027588
"SS2_18_109:L3_unique.bam",1.62958359718323,0.948202848434448
"SS2_18_109:K17_unique.bam",-7.55842590332031,-0.59066516160965
"SS2_18_109:K19_unique.bam",-4.62185192108154,-0.0633405521512032
"SS2_18_109:L9_unique.bam",-6.57217264175415,-3.18256998062134
"SS2_18_109:L6_unique.bam",-6.85556602478027,-1.85969853401184
"SS2_18_109:L12_unique.bam",-0.80413419008255,-1.5978524684906
"SS2_18_109:L22_unique.bam",-3.60608386993408,-0.367511034011841
"SS2_18_109:L20_unique.bam",-6.26702642440796,-0.437927603721619
"SS2_18_109:L18_unique.bam",-5.44520235061646,-1.96141946315765
"SS2_18_109:M6_unique.bam",-7.5801682472229,-0.253271698951721
"SS2_18_109:L19_unique.bam",-7.69615459442139,0.124346189200878
"SS2_18_109:M4_unique.bam",-1.75966441631317,-1.00265598297119
"SS2_18_109:M3_unique.bam",-7.13238525390625,0.584693074226379
"SS2_18_109:M13_unique.bam",-7.3855504989624,-0.123000510036945
"SS2_18_109:M9_unique.bam",-6.65835666656494,0.612208664417267
"SS2_18_109:M11_unique.bam",-4.18058633804321,-1.23123216629028
"SS2_18_109:M12_unique.bam",-2.63313889503479,-0.682777345180511
"SS2_18_109:M24_unique.bam",-0.0438006892800331,0.652372658252716
"SS2_18_109:N2_unique.bam",-5.40641927719116,-2.78893446922302
"SS2_18_109:M18_unique.bam",0.0276680160313845,0.347647577524185
"SS2_18_109:N9_unique.bam",-5.56545114517212,-2.8723087310791
"SS2_18_109:N10_unique.bam",-7.07625722885132,-1.65829753875732
"SS2_18_109:N14_unique.bam",-7.32427072525024,0.102636136114597
"SS2_18_109:N12_unique.bam",-6.22314453125,-2.44572043418884
"SS2_18_109:N16_unique.bam",-6.27381896972656,-3.56609988212585
"SS2_18_109:N20_unique.bam",-6.92903900146484,-1.45936608314514
"SS2_18_109:N21_unique.bam",1.80473279953003,0.922112643718719
"SS2_18_109:O5_unique.bam",2.20854735374451,1.22040522098541
"SS2_18_109:O2_unique.bam",-5.51556205749512,-1.55086541175842
"SS2_18_109:O3_unique.bam",-3.74678111076355,-2.03903126716614
"SS2_18_109:O6_unique.bam",-6.41502952575684,-3.03518605232239
"SS2_18_109:O7_unique.bam",-5.91427659988403,-0.739722192287445
"SS2_18_109:O23_unique.bam",-2.01049947738647,-0.248209044337273
"SS2_18_109:O13_unique.bam",-4.03185129165649,-1.77820336818695
"SS2_18_109:O16_unique.bam",-5.45734071731567,0.85781717300415
"SS2_18_109:O19_unique.bam",1.38998556137085,1.08077836036682
"SS2_18_109:O18_unique.bam",-6.17840099334717,-2.00928092002869
"SS2_18_109:P7_unique.bam",-5.70848512649536,-3.53065800666809
"SS2_18_109:P3_unique.bam",-6.65352153778076,-1.14008188247681
"SS2_18_109:P6_unique.bam",-4.23977041244507,-1.52938008308411
"SS2_18_109:P8_unique.bam",6.19066095352173,1.15467000007629
"SS2_18_109:P10_unique.bam",-1.34937751293182,-1.13552331924438
"SS2_18_109:P15_unique.bam",-4.81700420379639,-0.454134732484818
"SS2_18_109:P12_unique.bam",-6.28026294708252,-2.09713292121887
"SS2_18_109:P14_unique.bam",-5.34663438796997,-3.41805005073547
"SS2_18_109:P11_unique.bam",-6.59452629089355,-3.94372224807739
"SS2_18_109:P20_unique.bam",-5.98837375640869,-3.21147871017456
"SS2_18_109:P19_unique.bam",-6.47475290298462,0.729499936103821
"SS2_18_109:P21_unique.bam",-7.28664684295654,0.438053876161575
"SS2_15_0085:A4_unique.bam",-7.57282781600952,3.34293866157532
"SS2_15_0085:A5_unique.bam",-8.64177894592285,3.60817551612854
"SS2_15_0085:A6_unique.bam",-8.78989791870117,3.33031678199768
"SS2_15_0085:A8_unique.bam",-7.1881537437439,5.14090156555176
"SS2_15_0085:A7_unique.bam",-7.38858604431152,2.91325283050537
"SS2_15_0085:A9_unique.bam",-6.68886137008667,4.27480602264404
"SS2_15_0085:A14_unique.bam",-7.14293146133423,4.37142038345337
"SS2_15_0085:A10_unique.bam",-8.68343544006348,2.99755764007568
"SS2_15_0085:A13_unique.bam",-7.34138345718384,3.99430346488953
"SS2_15_0085:A15_unique.bam",-8.471510887146,1.71410894393921
"SS2_15_0085:A17_unique.bam",-6.82749271392822,3.24330806732178
"SS2_15_0085:A20_unique.bam",-6.6519513130188,3.86193466186523
"SS2_15_0085:A19_unique.bam",-6.81848764419556,3.67927765846252
"SS2_15_0085:A21_unique.bam",-7.32058954238892,2.76911282539368
"SS2_15_0085:A23_unique.bam",-6.25257205963135,3.39762616157532
"SS2_15_0085:B2_unique.bam",-7.16892194747925,3.85780596733093
"SS2_15_0085:B4_unique.bam",-7.085045337677,4.9372181892395
"SS2_15_0085:B6_unique.bam",-8.27287197113037,1.18616271018982
"SS2_15_0085:B5_unique.bam",-8.16816329956055,2.36685848236084
"SS2_15_0085:B7_unique.bam",-7.17507171630859,4.52248764038086
"SS2_15_0085:B9_unique.bam",-8.67303943634033,2.57216334342957
"SS2_15_0085:B12_unique.bam",-8.00818061828613,4.13435745239258
"SS2_15_0085:B15_unique.bam",-8.94905471801758,3.39882159233093
"SS2_15_0085:B16_unique.bam",-8.62216949462891,3.90808320045471
"SS2_15_0085:B20_unique.bam",-7.67243337631226,3.04125475883484
"SS2_15_0085:B18_unique.bam",-8.43766021728516,4.54125642776489
"SS2_15_0085:B21_unique.bam",-6.30334901809692,2.51354765892029
"SS2_15_0085:B23_unique.bam",-7.72355937957764,4.4871563911438
"SS2_15_0085:C1_unique.bam",-7.33051681518555,4.27261209487915
"SS2_15_0085:C4_unique.bam",-8.00655937194824,4.05152654647827
"SS2_15_0085:C3_unique.bam",-7.36342859268188,3.02740979194641
"SS2_15_0085:C6_unique.bam",-7.62447738647461,4.92319631576538
"SS2_15_0085:C7_unique.bam",-6.56245803833008,3.3686990737915
"SS2_15_0085:C12_unique.bam",-7.59676694869995,2.40558791160583
"SS2_15_0085:C10_unique.bam",-6.7367959022522,3.95631122589111
"SS2_15_0085:C11_unique.bam",-8.68301677703857,3.49958729743958
"SS2_15_0085:C9_unique.bam",-8.0688362121582,4.13531684875488
"SS2_15_0085:C13_unique.bam",-8.37484359741211,2.27129578590393
"SS2_15_0085:C15_unique.bam",-8.25186729431152,2.52349662780762
"SS2_15_0085:C16_unique.bam",-7.71011257171631,2.8162682056427
"SS2_15_0085:C17_unique.bam",-7.39137172698975,4.88848876953125
"SS2_15_0085:C21_unique.bam",-7.20587396621704,5.07071352005005
"SS2_15_0085:C22_unique.bam",-8.32615184783936,4.7318696975708
"SS2_15_0085:D2_unique.bam",-6.64751291275024,3.27940535545349
"SS2_15_0085:D1_unique.bam",-8.35019874572754,4.31498336791992
"SS2_15_0085:D4_unique.bam",-8.4448709487915,2.68733263015747
"SS2_15_0085:D7_unique.bam",-7.49087953567505,2.74055933952332
"SS2_15_0085:D10_unique.bam",-6.34281015396118,3.94308471679688
"SS2_15_0085:D14_unique.bam",-8.10508823394775,4.25314807891846
"SS2_15_0085:D15_unique.bam",-8.37341022491455,4.00501251220703
"SS2_15_0085:D17_unique.bam",-7.43824481964111,4.85872220993042
"SS2_15_0085:D22_unique.bam",0.0196182932704687,-0.277629226446152
"SS2_15_0085:D23_unique.bam",-7.71263837814331,4.80444145202637
"SS2_15_0085:E1_unique.bam",-7.97318124771118,5.08471441268921
"SS2_15_0085:E5_unique.bam",-8.59954833984375,3.30753636360168
"SS2_15_0085:E3_unique.bam",-7.82223081588745,4.94388055801392
"SS2_15_0085:E10_unique.bam",-8.42716026306152,1.19710183143616
"SS2_15_0085:E13_unique.bam",-7.43819427490234,4.7989673614502
"SS2_15_0085:E12_unique.bam",-6.99028015136719,4.83942747116089
"SS2_15_0085:E14_unique.bam",-8.01089859008789,2.13934707641602
"SS2_15_0085:E20_unique.bam",-6.41834592819214,3.84394931793213
"SS2_15_0085:F2_unique.bam",-7.78016567230225,3.50297975540161
"SS2_15_0085:F3_unique.bam",-8.97056579589844,1.9595685005188
"SS2_15_0085:F4_unique.bam",-7.69238615036011,4.97520446777344
"SS2_15_0085:F5_unique.bam",-8.54284191131592,2.12376642227173
"SS2_15_0085:F8_unique.bam",-6.26333332061768,3.80542373657227
"SS2_15_0085:F7_unique.bam",-8.6745777130127,3.94216680526733
"SS2_15_0085:F10_unique.bam",-7.48714542388916,3.983717918396
"SS2_15_0085:F11_unique.bam",-6.68562698364258,4.46706485748291
"SS2_15_0085:F12_unique.bam",-7.94688272476196,1.3271472454071
"SS2_15_0085:F14_unique.bam",-7.78205156326294,3.44051647186279
"SS2_15_0085:F17_unique.bam",-8.7482738494873,1.799764752388
"SS2_15_0085:F19_unique.bam",-8.62471580505371,3.94667053222656
"SS2_15_0085:F21_unique.bam",-8.72615242004395,3.4989001750946
"SS2_15_0085:F23_unique.bam",-7.93484735488892,1.70709216594696
"SS2_15_0085:G3_unique.bam",-7.06516027450562,4.68672704696655
"SS2_15_0085:G5_unique.bam",-7.96388578414917,5.04583644866943
"SS2_15_0085:G6_unique.bam",-1.39672601222992,-0.921539127826691
"SS2_15_0085:G8_unique.bam",-7.64172029495239,4.17926502227783
"SS2_15_0085:G9_unique.bam",-8.83033180236816,2.80996203422546
"SS2_15_0085:G11_unique.bam",-6.44225215911865,3.77211499214172
"SS2_15_0085:G13_unique.bam",-8.76356887817383,3.37193775177002
"SS2_15_0085:G16_unique.bam",-8.62150287628174,4.18645620346069
"SS2_15_0085:G22_unique.bam",-8.06289672851562,2.97901892662048
"SS2_15_0085:H2_unique.bam",-7.22821760177612,4.86758375167847
"SS2_15_0085:H1_unique.bam",-6.87978601455688,3.80229949951172
"SS2_15_0085:H3_unique.bam",-8.26511192321777,3.79444885253906
"SS2_15_0085:H7_unique.bam",-8.27345371246338,4.23356533050537
"SS2_15_0085:H8_unique.bam",-8.21072578430176,3.48142051696777
"SS2_15_0085:H9_unique.bam",-8.3073034286499,2.05841040611267
"SS2_15_0085:H10_unique.bam",-8.15089321136475,2.53355574607849
"SS2_15_0085:H12_unique.bam",-7.11040258407593,4.98170137405396
"SS2_15_0085:H16_unique.bam",-8.00464916229248,3.84596657752991
"SS2_15_0085:H17_unique.bam",-7.11639785766602,5.10593843460083
"SS2_15_0085:H22_unique.bam",-6.99598598480225,5.23082542419434
"SS2_15_0085:H21_unique.bam",-6.75436973571777,3.17843151092529
"SS2_15_0085:I1_unique.bam",-7.88958978652954,1.83600735664368
"SS2_15_0085:I2_unique.bam",-6.47244358062744,4.41525840759277
"SS2_15_0085:I4_unique.bam",-9.07437705993652,2.33349370956421
"SS2_15_0085:I5_unique.bam",-8.01708602905273,2.63316464424133
"SS2_15_0085:I7_unique.bam",-6.37216711044312,3.6484100818634
"SS2_15_0085:I8_unique.bam",-6.58171510696411,4.08428239822388
"SS2_15_0085:I10_unique.bam",-9.10331726074219,2.14058351516724
"SS2_15_0085:I11_unique.bam",-8.38476276397705,1.43780958652496
"SS2_15_0085:I15_unique.bam",-6.38366460800171,4.04387283325195
"SS2_15_0085:I16_unique.bam",-8.38370323181152,2.78370237350464
"SS2_15_0085:I17_unique.bam",-8.76830196380615,2.13927388191223
"SS2_15_0085:I19_unique.bam",-6.55754518508911,3.7233190536499
"SS2_15_0085:I18_unique.bam",-8.09960651397705,4.55702495574951
"SS2_15_0085:I20_unique.bam",-7.57802629470825,4.34054803848267
"SS2_15_0085:I21_unique.bam",-2.24733591079712,0.185511991381645
"SS2_15_0085:J1_unique.bam",-6.73190975189209,3.35367107391357
"SS2_15_0085:J2_unique.bam",-9.02772521972656,2.38018131256104
"SS2_15_0085:J4_unique.bam",-8.27125644683838,4.82158279418945
"SS2_15_0085:J3_unique.bam",-7.44216966629028,2.71537208557129
"SS2_15_0085:J5_unique.bam",-8.6734790802002,2.3770751953125
"SS2_15_0085:J6_unique.bam",-8.55862903594971,2.34399342536926
"SS2_15_0085:J7_unique.bam",-8.73010444641113,1.67869973182678
"SS2_15_0085:J8_unique.bam",-8.90795612335205,2.87809920310974
"SS2_15_0085:J9_unique.bam",-6.92881011962891,5.13292551040649
"SS2_15_0085:J14_unique.bam",-7.92675876617432,4.45325040817261
"SS2_15_0085:J15_unique.bam",-8.49911785125732,2.51738667488098
"SS2_15_0085:J16_unique.bam",-6.39074468612671,3.10894536972046
"SS2_15_0085:J19_unique.bam",-6.9513988494873,3.99337315559387
"SS2_15_0085:J20_unique.bam",-8.46220207214355,2.68607878684998
"SS2_15_0085:J21_unique.bam",-8.32370090484619,3.87658786773682
"SS2_15_0085:J23_unique.bam",-8.00689220428467,4.83124113082886
"SS2_15_0085:K1_unique.bam",-7.83402395248413,2.46497416496277
"SS2_15_0085:K3_unique.bam",-6.31509590148926,3.30027556419373
"SS2_15_0085:K6_unique.bam",-8.57335567474365,4.13579368591309
"SS2_15_0085:K4_unique.bam",-6.76077270507812,3.55329942703247
"SS2_15_0085:K5_unique.bam",-7.55918455123901,2.78602600097656
"SS2_15_0085:K7_unique.bam",-0.778898417949677,-0.305784404277802
"SS2_15_0085:K14_unique.bam",-7.70384931564331,4.47922039031982
"SS2_15_0085:K13_unique.bam",-9.11531257629395,2.53339552879333
"SS2_15_0085:K17_unique.bam",-8.85559558868408,2.06320023536682
"SS2_15_0085:K18_unique.bam",-7.9431848526001,4.97679471969604
"SS2_15_0085:L2_unique.bam",-7.91839647293091,2.73588013648987
"SS2_15_0085:L1_unique.bam",-7.63309621810913,4.99498414993286
"SS2_15_0085:L4_unique.bam",-8.69776630401611,3.46312546730042
"SS2_15_0085:L7_unique.bam",-7.69809341430664,3.13891386985779
"SS2_15_0085:L9_unique.bam",-7.1083836555481,4.48277950286865
"SS2_15_0085:L10_unique.bam",-8.19887256622314,1.97607719898224
"SS2_15_0085:L11_unique.bam",-6.63301229476929,4.36215877532959
"SS2_15_0085:L12_unique.bam",-1.74303066730499,-0.143052965402603
"SS2_15_0085:L15_unique.bam",-7.81623697280884,4.48968839645386
"SS2_15_0085:L14_unique.bam",-7.84717226028442,2.04180526733398
"SS2_15_0085:L17_unique.bam",-8.67275428771973,3.77994537353516
"SS2_15_0085:L19_unique.bam",-7.59032678604126,3.66527509689331
"SS2_15_0085:L20_unique.bam",-7.15544700622559,3.34728717803955
"SS2_15_0085:L23_unique.bam",-8.83143329620361,3.07303714752197
"SS2_15_0085:M1_unique.bam",-7.36848926544189,4.69120073318481
"SS2_15_0085:M6_unique.bam",-8.63505935668945,1.90638601779938
"SS2_15_0085:M4_unique.bam",-7.85996055603027,4.87015295028687
"SS2_15_0085:M8_unique.bam",-8.22726249694824,4.75284767150879
"SS2_15_0085:M5_unique.bam",-8.20709896087646,2.6641309261322
"SS2_15_0085:M9_unique.bam",-6.85825729370117,4.13842153549194
"SS2_15_0085:M10_unique.bam",-9.04777526855469,2.02762508392334
"SS2_15_0085:M12_unique.bam",-8.17366218566895,4.94612121582031
"SS2_15_0085:M14_unique.bam",-7.21814441680908,3.796062707901
"SS2_15_0085:M15_unique.bam",-8.92945861816406,2.51445245742798
"SS2_15_0085:M16_unique.bam",-7.9128589630127,2.15367794036865
"SS2_15_0085:M17_unique.bam",-7.26905012130737,2.73804688453674
"SS2_15_0085:M20_unique.bam",-6.32181835174561,3.60736846923828
"SS2_15_0085:M21_unique.bam",-8.70017433166504,3.47901153564453
"SS2_15_0085:M18_unique.bam",-8.90292358398438,2.22032690048218
"SS2_15_0085:M22_unique.bam",-8.81783485412598,1.72690260410309
"SS2_15_0085:N1_unique.bam",-7.01538753509521,3.55419492721558
"SS2_15_0085:N4_unique.bam",-8.39089965820312,2.37052774429321
"SS2_15_0085:N10_unique.bam",-8.07813358306885,3.40879559516907
"SS2_15_0085:N13_unique.bam",-7.96209144592285,3.84781646728516
"SS2_15_0085:N16_unique.bam",-8.10146331787109,3.77746725082397
"SS2_15_0085:N18_unique.bam",-8.34688854217529,4.36584901809692
"SS2_15_0085:N17_unique.bam",-6.99820041656494,2.94315719604492
"SS2_15_0085:N19_unique.bam",-8.76468467712402,2.15048694610596
"SS2_15_0085:N21_unique.bam",-8.46567440032959,2.19776010513306
"SS2_15_0085:N20_unique.bam",-7.94270324707031,4.83969593048096
"SS2_15_0085:O2_unique.bam",-6.59616851806641,3.03299832344055
"SS2_15_0085:O3_unique.bam",-7.53573322296143,4.33316135406494
"SS2_15_0085:O6_unique.bam",-8.75502109527588,1.91643798351288
"SS2_15_0085:O8_unique.bam",-6.53530120849609,4.13697385787964
"SS2_15_0085:O11_unique.bam",-8.60329532623291,3.54011583328247
"SS2_15_0085:O9_unique.bam",-8.28059482574463,2.18723487854004
"SS2_15_0085:O12_unique.bam",-7.65060663223267,2.59481501579285
"SS2_15_0085:O13_unique.bam",-8.13668251037598,4.37836456298828
"SS2_15_0085:O14_unique.bam",-8.81491756439209,3.56652069091797
"SS2_15_0085:O17_unique.bam",-6.74892091751099,4.09050846099854
"SS2_15_0085:O21_unique.bam",-8.39484786987305,3.77854895591736
"SS2_15_0085:O19_unique.bam",-7.01565361022949,4.75268745422363
"SS2_15_0085:P3_unique.bam",-6.83611631393433,3.20163369178772
"SS2_15_0085:P4_unique.bam",-6.40620088577271,4.31103515625
"SS2_15_0085:P5_unique.bam",-8.71107387542725,1.8976263999939
"SS2_15_0085:P8_unique.bam",-8.17394542694092,4.44270658493042
"SS2_15_0085:P9_unique.bam",-7.26896524429321,4.73978233337402
"SS2_15_0085:P12_unique.bam",-8.50910091400146,2.95934557914734
"SS2_15_0085:P14_unique.bam",-6.87444353103638,5.03239583969116
"SS2_15_0085:P13_unique.bam",-7.31406354904175,3.79521727561951
"SS2_15_0085:P16_unique.bam",-7.79846096038818,3.97111892700195
"SS2_15_0085:P18_unique.bam",-6.64806652069092,4.51252126693726
"SS2_15_0085:P19_unique.bam",-8.05094146728516,4.01201438903809
"SS2_15_0085:P21_unique.bam",-8.91778469085693,3.21059036254883
"SS2_15_0085:P22_unique.bam",-7.81308889389038,2.37272357940674
